"","Price","Address","Updated","Common_Expenses","Floor","Apartments_per_Floor","Number_of_Floors","Property_Type","Zone","Condition","Disposition","Bathrooms","Bedrooms","Built_Square_Meters","Terrace_Square_Meters","Land_Square_Meters","Year_of_Construction","Bedrooms.1","Garages","Floors","Sea_View","Social_Housing","Barbecue","Living_Room","Closet","Patio","Pool","Garage","Pet","Gas_Pipeline","Playroom","Furnished","Duplex","Heating","WiFi","Grill","Gym","Balcony","Storage","Air_Conditioning","Garden","Furnished.1","Radiant_Floor_Heating","Solarium","Furnished.2","Dir_completa","oc_lat","oc_lng","oc_formatted","Municipio","precio_m2"
"468",900,"José Ellauri y Blanca del Tabaré ","2023-09-26",67,0,0,0,"Apartment","Punta Carretas","Excellent condition","Front",1,3,81,8,81,1940,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"José Ellauri y Blanca del Tabaré  Punta Carretas , Montevideo , Uruguay",-34.92278,-56.15972,"Punta Carretas, Montevideo, Uruguay","CH",11.1111111111111
"469",437,"Aquiles Lanza 1100","2023-09-04",61,4,4,12,"Apartment","Centro","Excellent condition","Back",1,1,25,0,25,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Aquiles Lanza 1100 Centro , Montevideo , Uruguay",-34.9104531,-56.1873934,"Doctor Aquiles R. Lanza 1096, 1100, 11114 Montevideo, Uruguay","B",17.48
"470",700,"","2023-09-25",197,0,0,0,"Apartment","Pocitos","Excellent condition","Front",2,3,80,0,80,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0," Pocitos , Montevideo , Uruguay",-34.9108538,-56.1505748,"11300 Montevideo, Uruguay","CH",8.75
"471",525,"Plaza independencia y 18 de Julio, Palacio Salvo","2023-08-07",70,6,10,29,"Apartment","Centro","Excellent condition","Front",1,1,30,1,30,1928,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"Plaza independencia y 18 de Julio, Palacio Salvo Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",17.5
"472",1000,"ELLAURI","2023-04-24",0,0,0,0,"Apartment","Pocitos","Good condition","Front",1,2,0,0,45,1960,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"ELLAURI Pocitos , Montevideo , Uruguay",-34.9132069,-56.1535085,"José Ellauri, 11300 Montevideo, Uruguay","CH",13.1552438639172
"473",850,"solano garcia 2432","2023-01-16",187,1,4,10,"Apartment","Punta Carretas","Brand new","Front",1,2,40,6,40,2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"solano garcia 2432 Punta Carretas , Montevideo , Uruguay",-34.9220941,-56.1608244,"Francisco Solano García 2432, 11303 Montevideo, Uruguay","CH",21.25
"474",337,"BARRIOS AMORIN Y URUGUAY","2023-10-06",0,0,0,0,"Apartment","Centro","Excellent condition","Front",1,1,40,5,40,1960,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BARRIOS AMORIN Y URUGUAY Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",8.425
"475",450,"Calle Rio Negro Y 18","2023-10-06",100,0,4,10,"Apartment","Centro","Good condition","Back",1,3,44,0,44,1960,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calle Rio Negro Y 18 Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",10.2272727272727
"476",675,"itapua 2290","2023-09-15",0,1,2,1,"Apartment","Punta Carretas","Renovated","Back",1,2,55,20,55,1950,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"itapua 2290 Punta Carretas , Montevideo , Uruguay",-34.9177022,-56.1640185,"Itapúa 2288, 2290, 11303 Montevideo, Uruguay","CH",12.2727272727273
"477",600,"Paysandu","2023-08-18",139,0,0,0,"Apartment","Cordón","Excellent condition","Not applicable",1,3,60,0,60,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paysandu Cordón , Montevideo , Uruguay",-34.9002681,-56.1813536,"Paysandú, 11200 Montevideo, Uruguay","B",10
"478",450,"Isla de Gorriti y Democracia","2023-10-06",45,1,0,0,"Apartment","La Comercial","Brand new","Front",1,2,32,2,32,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Isla de Gorriti y Democracia La Comercial , Montevideo , Uruguay",-34.88718,-56.16803,"La Comercial, Montevideo, Uruguay","C",14.0625
"479",550,"Baltasar Vargas al 1100","2023-08-25",42,0,0,0,"Apartment","Pocitos","Good condition","",1,2,37,0,37,1960,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Baltasar Vargas al 1100 Pocitos , Montevideo , Uruguay",-34.908196,-56.1572004,"Baltasar Vargas, 11300 Montevideo, Uruguay","CH",14.8648648648649
"480",600,"Jaime Cibils y Centenario","2023-09-06",75,5,4,10,"Apartment","La Blanqueada","Brand new","Front",1,2,35,0,35,2023,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jaime Cibils y Centenario La Blanqueada , Montevideo , Uruguay",-34.88737,-56.15359,"La Blanqueada, Montevideo, Uruguay","E",17.1428571428571
"481",725,"18 de Julio 1077 ap. 601. Galeria del Polvorín","2023-09-26",175,6,2,10,"Apartment","Centro","Renovated","Front",1,3,65,0,65,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"18 de Julio 1077 ap. 601. Galeria del Polvorín Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",11.1538461538462
"482",1250,"Rambla República de Chile 4543","2023-09-27",575,7,4,10,"Apartment","Malvín","Excellent condition","Front",2,3,80,22,80,2002,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"Rambla República de Chile 4543 Malvín , Montevideo , Uruguay",-34.8962176,-56.1117602,"Rambla República de Chile 4543, 11400 Montevideo, Uruguay","E",15.625
"483",675,"itapua 2290","2023-09-15",0,1,2,1,"Apartment","Punta Carretas","Renovated","Back",1,2,55,20,55,1950,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"itapua 2290 Punta Carretas , Montevideo , Uruguay",-34.9177022,-56.1640185,"Itapúa 2288, 2290, 11303 Montevideo, Uruguay","CH",12.2727272727273
"484",725,"","2023-09-21",157,10,0,0,"Apartment","Aguada","Good condition","Front",1,3,62,0,62,0,2,1,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0," Aguada , Montevideo , Uruguay",-34.8966763,-56.1893663,"11100 Montevideo, Uruguay","B",11.6935483870968
"485",647,"","2023-10-03",0,0,0,0,"Apartment","Cordón","Good condition","Not applicable",1,2,0,0,49,0,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0," Cordón , Montevideo , Uruguay",-34.9008267,-56.1801246,"11200 Montevideo, Uruguay","B",13.1552438639172
"486",450,"","2023-10-02",72,3,5,10,"Apartment","Parque Batlle","Brand new","Front",1,1,37,3,37,2023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0," Parque Batlle , Montevideo , Uruguay",-34.8939591,-56.1474165,"11820 Montevideo, Uruguay","CH",12.1621621621622
"487",900,"Sarmiento y Franzini","2023-09-26",112,5,0,0,"Apartment","Pocitos","Brand new","Not applicable",1,2,38,0,38,0,1,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"Sarmiento y Franzini Pocitos , Montevideo , Uruguay",-34.90972,-56.15222,"Pocitos, Montevideo, Uruguay","CH",23.6842105263158
"488",587,"","2023-09-27",0,9,3,0,"Apartment","Parque Batlle","Good condition","Front",1,2,0,0,45,0,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," Parque Batlle , Montevideo , Uruguay",-34.8939591,-56.1474165,"11820 Montevideo, Uruguay","CH",13.1552438639172
"489",700,"Ramon Massini  3369","2022-05-31",167,4,4,9,"Apartment","Pocitos","Good condition","Back",1,3,65,5,65,1972,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramon Massini  3369 Pocitos , Montevideo , Uruguay",-34.90972,-56.15222,"Pocitos, Montevideo, Uruguay","CH",10.7692307692308
"490",375,"Mercedes 855","2023-10-03",100,5,7,0,"Apartment","Centro","Good condition","Front",1,1,40,0,40,1970,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mercedes 855 Centro , Montevideo , Uruguay",-34.904406,-56.1981065,"Mercedes 851, 853, 855, 857, 859, 863, 11100 Montevideo, Uruguay","B",9.375
"491",925,"","2023-09-24",215,7,5,14,"Apartment","Malvín","Excellent condition","Front",2,3,70,5,70,2008,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0," Malvín , Montevideo , Uruguay",-34.8896923,-56.0947675,"11403 Montevideo, Uruguay","E",13.2142857142857
"492",520,"TRISTAN NARVAJA CASI 18 DE JULIO","2023-09-11",117,3,0,0,"Apartment","Centro","Good condition","Back",1,2,50,4,50,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"TRISTAN NARVAJA CASI 18 DE JULIO Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",10.4
"493",387,"18 de Julio 2247","2023-09-16",71,8,0,0,"Apartment","Cordón","Good condition","Not applicable",1,1,28,0,28,1979,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18 de Julio 2247 Cordón , Montevideo , Uruguay",-34.8983139,-56.1671195,"Avenida 18 de Julio 2247, 2249, 11601 Montevideo, Uruguay","B",13.8214285714286
"494",525,"Mariano Moreno","2023-09-25",82,4,0,0,"Apartment","La Blanqueada","Excellent condition","Front",1,2,37,0,37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mariano Moreno La Blanqueada , Montevideo , Uruguay",-34.8829817,-56.1541237,"Mariano Moreno, 11820 Montevideo, Uruguay","E",14.1891891891892
"495",762,"Silvestre Blanco 2578","2023-09-12",175,5,3,6,"Apartment","Pocitos","Good condition","Front",2,3,70,5,70,1947,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Silvestre Blanco 2578 Pocitos , Montevideo , Uruguay",-34.9041868,-56.1570546,"Silvestre Blanco 2578, 2578 BIS, 11601 Montevideo, Uruguay","CH",10.8857142857143
"496",600,"18 de Julio 1077 ap 602","2023-09-26",80,6,2,10,"Apartment","Centro","Brand new","Back",1,2,28,2,28,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"18 de Julio 1077 ap 602 Centro , Montevideo , Uruguay",-34.9059004,-56.1929557,"Avenida 18 de Julio 1077, 1085, 11100 Montevideo, Uruguay","B",21.4285714285714
"497",400,"","2023-09-28",0,4,4,0,"Apartment","Parque Batlle","Good condition","Front",1,1,0,0,30,0,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," Parque Batlle , Montevideo , Uruguay",-34.8939591,-56.1474165,"11820 Montevideo, Uruguay","CH",13.1552438639172
"498",622,"Av. Italia y Colombes - Distrito M","2023-10-06",125,4,0,0,"Apartment","Malvín","Brand new","Front",1,2,43,5,43,2021,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Av. Italia y Colombes - Distrito M Malvín , Montevideo , Uruguay",-34.90328,-56.18816,"Montevideo, Uruguay","E",14.4651162790698
"499",450,"Liropeya","2023-09-27",0,0,3,0,"Apartment","Brazo Oriental","Renovated","Interior",1,2,35,0,35,1950,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Liropeya Brazo Oriental , Montevideo , Uruguay",-34.866679,-56.1827383,"Liropeya, 11700 Montevideo, Uruguay","C",12.8571428571429
"500",362,"","2023-09-28",0,8,4,0,"Apartment","Centro","Good condition","Back",1,1,0,0,26,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," Centro , Montevideo , Uruguay",-34.9060667,-56.1896562,"11100 Montevideo, Uruguay","B",13.1552438639172
"501",550,"Santiago de Chile","2023-09-15",0,2,0,0,"Apartment","Palermo","Good condition","Front",1,2,0,0,33,2019,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Santiago de Chile Palermo , Montevideo , Uruguay",-34.9110294,-56.1849051,"Santiago de Chile, 11114 Montevideo, Uruguay","B",13.1552438639172
"502",450,"Convención 1475","2023-07-03",87,2,4,6,"Apartment","Centro","Good condition","Back",1,3,45,0,45,1943,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Convención 1475 Centro , Montevideo , Uruguay",-34.9040087,-56.1973456,"Convención 1471, 1473, 1475, 1477, 11100 Montevideo, Uruguay","B",10
"503",495,"REQUENA Y GARIBALDI","2023-09-06",0,0,2,1,"Apartment","Jacinto Vera","Renovated","Front",1,2,60,1,60,1970,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REQUENA Y GARIBALDI Jacinto Vera , Montevideo , Uruguay",-34.87454,-56.16983,"Jacinto Vera, Montevideo, Uruguay","C",8.25
"504",1950,"Leyenda Patria y Gonzalo de Orgaz","2023-05-15",425,1,2,10,"Apartment","Punta Carretas","Excellent condition","Front",3,4,129,31,129,1987,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Leyenda Patria y Gonzalo de Orgaz Punta Carretas , Montevideo , Uruguay",-34.92278,-56.15972,"Punta Carretas, Montevideo, Uruguay","CH",15.1162790697674
"505",397,"Rep Dominicana","2023-09-27",83,5,3,0,"Apartment","La Blanqueada","Excellent condition","Front",1,1,27,3,27,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rep Dominicana La Blanqueada , Montevideo , Uruguay",-34.88737,-56.15359,"La Blanqueada, Montevideo, Uruguay","E",14.7037037037037
"506",700,"","2023-09-01",125,0,0,0,"Apartment","Pocitos","Excellent condition","Front",1,3,65,0,65,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Pocitos , Montevideo , Uruguay",-34.9108538,-56.1505748,"11300 Montevideo, Uruguay","CH",10.7692307692308
"507",575,"","2023-10-07",70,7,0,0,"Apartment","Centro","Good condition","Not applicable",1,2,40,0,37,0,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0," Centro , Montevideo , Uruguay",-34.9060667,-56.1896562,"11100 Montevideo, Uruguay","B",14.375
"508",625,"Achiras y Lorenzo Pérez","2023-09-12",180,1,2,10,"Apartment","Pocitos","Good condition","Front",1,3,46,0,46,1985,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Achiras y Lorenzo Pérez Pocitos , Montevideo , Uruguay",-34.90972,-56.15222,"Pocitos, Montevideo, Uruguay","CH",13.5869565217391
"509",425,"Constituyente 1478 ","2023-10-05",112,8,6,12,"Apartment","Cordón","Excellent condition","Front",1,1,34,2,34,2018,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Constituyente 1478  Cordón , Montevideo , Uruguay",-34.9060592,-56.1808421,"Constituyente, 11200 Montevideo, Uruguay","B",12.5
"510",787,"Torres  Nuevocentro ","2023-09-20",168,12,5,25,"Apartment","Jacinto Vera","Excellent condition","Front",1,3,60,0,60,2017,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Torres  Nuevocentro  Jacinto Vera , Montevideo , Uruguay",-34.87454,-56.16983,"Jacinto Vera, Montevideo, Uruguay","C",13.1166666666667
"511",1175,"Reconquista 398","2023-10-08",187,0,0,0,"Apartment","Ciudad Vieja","Good condition","Interior",2,4,82,0,93,0,3,0,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Reconquista 398 Ciudad Vieja , Montevideo , Uruguay",-34.9099876,-56.2063304,"Reconquista 382, 396, 398, 400, 11000 Montevideo, Uruguay","B",14.3292682926829
"512",375,"JUAN CABAL","2023-10-06",60,1,0,0,"Apartment","La Blanqueada","Good condition","Not applicable",1,1,39,39,39,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"JUAN CABAL La Blanqueada , Montevideo , Uruguay",-34.8789785,-56.1589233,"Juan Cabal, 11820 Montevideo, Uruguay","E",9.61538461538461
"513",1550,"Francisco Vidal y Rambla SN","2023-10-04",375,2,2,0,"Apartment","Punta Carretas","Excellent condition","Front",3,3,105,20,105,2009,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Francisco Vidal y Rambla SN Punta Carretas , Montevideo , Uruguay",-34.92278,-56.15972,"Punta Carretas, Montevideo, Uruguay","CH",14.7619047619048
"514",650,"BULEVAR ARTIGAS 2260","2023-09-26",150,2,0,0,"Apartment","La Blanqueada","Excellent condition","Front",1,3,55,0,55,2019,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"BULEVAR ARTIGAS 2260 La Blanqueada , Montevideo , Uruguay",-34.8860001,-56.165709,"Bulevar General Artigas 2260, 11601 Montevideo, Uruguay","E",11.8181818181818
"515",800,"18 De Julio y Ejido","2023-10-05",125,0,0,0,"Apartment","Centro","Good condition","Interior",2,3,69,0,69,1929,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18 De Julio y Ejido Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",11.5942028985507
"516",712,"Verdi  4300","2023-10-03",112,5,7,0,"Apartment","Malvín","Excellent condition","Front",1,3,54,0,58,1975,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Verdi  4300 Malvín , Montevideo , Uruguay",-34.8961971,-56.1200905,"Verdi 4300, 11600 Montevideo, Uruguay","E",13.1851851851852
"517",315,"Fernandez crepo 1714","2023-10-06",97,2,4,5,"Apartment","Centro","Excellent condition","Back",1,1,35,0,35,1995,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fernandez crepo 1714 Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",9
"518",325,"Blandengues 1481","2023-09-20",0,0,3,1,"Apartment","Aguada","Good condition","Interior",1,2,35,0,35,60,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blandengues 1481 Aguada , Montevideo , Uruguay",-34.882197,-56.1859742,"Blandengues 1477, 1479, 1481, 11800 Montevideo, Uruguay","B",9.28571428571429
"519",1125,"Echevarriarza 3227","2023-09-06",0,0,0,0,"Apartment","Pocitos","Good condition","Front",2,4,94,0,94,0,3,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Echevarriarza 3227 Pocitos , Montevideo , Uruguay",-34.9081272,-56.1441328,"Echevarriarza 3225, 3227, 11300 Montevideo, Uruguay","CH",11.968085106383
"520",487,"PORONGOS","2023-09-26",20,0,0,0,"Apartment","Goes","Good condition","Not applicable",1,4,75,75,75,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"PORONGOS Goes , Montevideo , Uruguay",-34.90328,-56.18816,"Montevideo, Uruguay","C",6.49333333333333
"521",4200,"","2023-10-08",775,2,3,0,"Apartment","Punta Gorda","Good condition","Front",3,5,167,45,220,2013,4,2,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0," Punta Gorda , Montevideo , Uruguay",-34.8925907,-56.0797951,"11403 Montevideo, Uruguay","E",25.1497005988024
"522",315,"Fernandez crepo 1714","2023-10-06",97,4,5,5,"Apartment","Cordón","Excellent condition","Back",1,1,35,0,35,1995,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fernandez crepo 1714 Cordón , Montevideo , Uruguay",-34.905,-56.16833,"Cordón, Montevideo, Uruguay","B",9
"523",1250,"Barreiro","2023-09-30",350,3,0,10,"Apartment","Pocitos","Excellent condition","Front",2,4,90,0,90,1980,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Barreiro Pocitos , Montevideo , Uruguay",-34.9052651,-56.1506848,"Miguel Barreiro, 11300 Montevideo, Uruguay","CH",13.8888888888889
"524",625," TREINTA Y TRES ENTRE SARANDÍ Y BSAS","2023-09-22",105,0,0,0,"Apartment","Ciudad Vieja","Brand new","",2,5,88,0,88,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," TREINTA Y TRES ENTRE SARANDÍ Y BSAS Ciudad Vieja , Montevideo , Uruguay",-34.90833,-56.20833,"Ciudad Vieja, Montevideo, Uruguay","B",7.10227272727273
"525",725,"Rondeau al 1800","2023-09-25",157,0,0,0,"Apartment","Aguada","Excellent condition","Side",1,3,57,0,57,2003,2,1,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"Rondeau al 1800 Aguada , Montevideo , Uruguay",-34.8913744,-56.19293,"Avenida General Rondeau, 11800 Montevideo, Uruguay","B",12.719298245614
"526",325,"","2022-07-13",0,0,0,0,"Apartment","Belvedere","Excellent condition","Not applicable",1,3,70,0,70,0,2,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Belvedere , Montevideo , Uruguay",-34.848604,-56.2221955,"12900 Montevideo, Uruguay","A",4.64285714285714
"527",1475,"Bv Artigas","2023-09-21",591,1,2,10,"Apartment","Punta Carretas","Excellent condition","Front",2,3,90,0,90,2023,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Bv Artigas Punta Carretas , Montevideo , Uruguay",-34.92278,-56.15972,"Punta Carretas, Montevideo, Uruguay","CH",16.3888888888889
"528",700,"Salto y Maldonado ","2023-08-11",75,9,5,10,"Apartment","Cordón","Excellent condition","Front",1,2,40,2,40,2018,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salto y Maldonado  Cordón , Montevideo , Uruguay",-34.905,-56.16833,"Cordón, Montevideo, Uruguay","B",17.5
"529",825,"Belgrano 2960","2023-09-26",112,4,3,5,"Apartment","La Blanqueada","Brand new","Front",1,3,54,25,54,2023,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Belgrano 2960 La Blanqueada , Montevideo , Uruguay",-34.8890402,-56.1509195,"Belgrano 2956, 2960, 11820 Montevideo, Uruguay","E",15.2777777777778
"530",700,"ALMIRON","2023-10-03",149,2,0,0,"Apartment","Punta Gorda","Brand new","Front",1,2,0,0,43,2023,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"ALMIRON Punta Gorda , Montevideo , Uruguay",-34.887172,-56.0920108,"Almirón, 11403 Montevideo, Uruguay","E",13.1552438639172
"531",422,"Colonia y Fernández Crespo ","2023-10-04",62,2,3,10,"Apartment","Cordón","Good condition","Front",1,2,40,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colonia y Fernández Crespo  Cordón , Montevideo , Uruguay",-34.905,-56.16833,"Cordón, Montevideo, Uruguay","B",10.55
"532",575,"Mercedes 1520","2023-10-07",0,0,0,0,"Apartment","Centro","Brand new","Front",1,2,0,0,38,2023,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Mercedes 1520 Centro , Montevideo , Uruguay",-34.9029944,-56.1838146,"Mercedes 1520, 1522, 11200 Montevideo, Uruguay","B",13.1552438639172
"533",400,"Avda Brasil 2420","2023-09-02",99,8,0,0,"Apartment","Pocitos","Good condition","Not applicable",1,1,0,0,26,2005,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Avda Brasil 2420 Pocitos , Montevideo , Uruguay",-34.9066706,-56.1615498,"Avenida Brasil 2420, 2422, 11601 Montevideo, Uruguay","CH",13.1552438639172
"534",475,"jaime zudañez 2536","2023-08-26",112,0,3,3,"Apartment","Punta Carretas","Excellent condition","Side",1,1,33,6,33,2018,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jaime zudañez 2536 Punta Carretas , Montevideo , Uruguay",-34.9163694,-56.1577442,"Jaime Zudáñez 2536, 2536 BIS, 11311 Montevideo, Uruguay","CH",14.3939393939394
"535",750,"Obligado 860","2023-09-05",65,8,0,11,"Apartment","Punta Carretas","Brand new","Front",1,1,43,45,43,2023,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Obligado 860 Punta Carretas , Montevideo , Uruguay",-34.9149144,-56.1598801,"Obligado 860, 11311 Montevideo, Uruguay","CH",17.4418604651163
"536",575,"Mariscal Solano Lopez 1392","2023-10-03",65,3,0,0,"Apartment","Buceo","Excellent condition","Front",1,1,0,0,25,2015,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Mariscal Solano Lopez 1392 Buceo , Montevideo , Uruguay",-34.8973385,-56.1201926,"Avenida Mariscal Francisco Solano López 1392, 1392 BIS, 11600 Montevideo, Uruguay","CH",13.1552438639172
